ResponseId,AIBen - Greater efficiency,AIBen - Improve accuracy in coding,AIBen - Improve collaboration,AIBen - Increase productivity,AIBen - Make workload more manageable,AIBen - Other (please specify):,AIBen - Speed up learning
40676,True,False,False,True,True,False,True
40677,True,True,False,False,False,False,True
40678,False,False,False,True,False,False,True
40679,False,False,False,False,False,False,False
40680,True,True,False,True,False,False,True
40681,False,False,False,True,False,False,True
40682,True,False,False,True,False,False,False
40683,True,False,False,True,False,False,True
40684,False,False,False,False,False,False,False
40685,True,False,False,True,False,False,False
40686,True,False,False,True,True,False,True
40687,True,True,True,True,True,False,True
40688,True,False,False,False,False,False,True
40689,False,False,False,False,False,False,False
40690,False,False,False,False,False,False,False
40691,False,False,False,True,True,False,True
40692,True,True,False,False,False,False,False
40693,False,False,False,False,False,False,False
40694,False,False,False,True,False,False,True
40695,False,False,False,True,False,False,False
40696,False,False,False,False,False,False,True
40697,False,False,False,False,False,False,False
40698,False,False,False,False,False,False,False
40699,False,False,False,False,False,False,False
40700,True,False,False,True,True,False,True
40701,True,False,False,True,False,False,False
40702,False,False,False,False,False,False,False
40703,False,False,False,False,False,False,False
40704,False,False,False,True,True,False,True
40705,True,True,True,True,True,False,True
40706,False,False,False,False,False,False,False
40707,False,False,False,False,False,False,False
40708,True,True,False,True,True,False,True
40709,True,False,False,True,True,False,True
40710,False,False,False,True,False,False,True
40711,False,False,False,False,False,False,False
40712,False,False,False,True,False,False,False
40713,False,False,False,False,False,False,True
40714,False,False,False,False,False,False,False
40715,False,False,False,False,False,False,False
40716,True,False,True,True,True,False,True
40717,False,False,False,False,False,False,False
40718,False,False,False,True,False,False,True
40719,True,False,False,False,False,False,True
40720,True,False,False,True,True,False,False
40721,False,False,False,False,False,False,False
40722,False,False,False,True,True,True,False
40723,False,False,False,False,False,False,True
40724,True,True,False,True,True,False,False
40725,True,False,False,False,True,False,False
40726,True,True,False,True,False,False,False
40727,True,True,True,True,True,False,True
40728,False,False,False,True,True,False,False
40729,False,False,False,False,False,False,False
40730,False,False,False,False,False,False,False
40731,False,False,False,True,False,False,True
40732,True,True,False,True,False,False,True
40733,False,False,False,False,False,False,False
40734,False,False,False,False,False,False,False
40735,False,False,False,False,False,False,False
40736,True,True,False,True,True,False,False
40737,True,True,False,True,True,False,True
40738,False,False,False,True,True,False,False
40739,True,True,True,True,False,False,True
40740,False,False,False,False,False,False,False
40741,False,False,False,False,False,False,False
40742,False,False,False,False,False,False,False
40743,False,False,False,False,False,False,False
40744,False,False,False,True,False,False,True
40745,True,True,False,True,False,False,True
40746,True,True,False,True,False,False,False
40747,False,False,False,False,False,False,False
40748,True,True,False,False,False,False,True
40749,True,True,False,True,False,False,True
40750,False,False,False,True,False,False,True
40751,True,False,False,True,False,False,True
40752,False,False,False,False,False,False,False
40753,True,False,False,True,False,False,True
40754,False,False,False,False,False,False,False
40755,False,False,False,False,False,False,False
40756,True,False,False,True,False,False,False
40757,False,False,False,False,False,False,False
40758,True,False,False,False,False,False,True
40759,False,False,False,False,False,False,False
40760,True,False,False,True,False,False,False
40761,False,False,False,True,False,False,True
40762,True,False,False,True,False,False,False
40763,True,False,False,True,False,False,True
40764,True,True,False,True,False,False,True
40765,False,False,False,False,False,False,False
40766,False,False,False,False,True,False,True
40767,False,False,False,True,False,False,False
40768,False,False,False,False,False,False,True
40769,False,True,False,True,False,False,True
40770,True,False,False,True,False,False,False
40771,True,False,False,True,False,True,True
40772,False,False,False,True,False,False,True
40773,True,True,False,True,False,False,True
40774,True,False,False,True,True,False,True
40775,False,False,False,False,False,False,False
40776,False,False,False,True,False,False,True
40777,False,True,False,True,True,False,True
40778,False,False,False,False,False,False,False
40779,True,True,False,True,False,False,False
40780,False,False,False,False,False,False,False
40781,False,False,False,False,False,False,False
40782,False,False,False,False,False,False,False
40783,True,False,False,False,False,False,True
40784,False,False,False,False,False,False,False
40785,False,True,False,False,False,False,True
40786,True,True,False,True,True,False,True
40787,False,False,False,False,False,False,True
40788,False,False,False,False,False,False,False
40789,False,False,False,True,False,False,False
40790,False,False,False,True,True,False,False
40791,False,False,False,True,False,False,True
40792,False,False,False,False,False,False,False
40793,False,False,False,False,False,False,False
40794,True,False,False,True,True,False,False
40795,False,False,False,True,False,False,True
40796,False,False,False,False,False,False,False
40797,False,False,False,False,False,False,False
40798,True,False,False,True,False,False,True
40799,False,False,False,False,False,False,False
40800,True,False,False,True,True,False,True
40801,True,False,False,True,True,False,False
40802,False,False,False,False,False,False,False
40803,False,True,True,True,False,False,True
40804,False,False,False,False,False,False,False
40805,False,False,False,False,False,False,False
40806,True,False,False,True,False,False,False
40807,False,False,False,False,False,False,False
40808,True,True,False,True,False,False,True
40809,True,False,False,True,True,False,False
40810,False,False,False,False,False,False,False
