ResponseId,LearnCode - Books / Physical media,LearnCode - Coding Bootcamp,LearnCode - Colleague,LearnCode - Friend or family member,LearnCode - On the job training,LearnCode - Online Courses or Certification,LearnCode - Other (please specify):,"LearnCode - Other online resources (e.g., videos, blogs, forum, online community)","LearnCode - School (i.e., University, College, etc)"
43531,False,False,False,False,False,True,False,False,True
43532,True,False,True,False,True,True,False,False,False
43533,False,False,False,False,False,False,False,False,False
43534,True,False,True,False,True,True,False,True,False
43535,False,False,False,False,False,False,False,True,True
43536,True,False,False,True,True,True,False,True,True
43537,False,False,True,False,False,False,False,True,False
43538,True,False,False,False,False,True,False,False,False
43539,False,False,False,False,False,False,False,False,True
43540,False,False,False,False,False,False,False,True,False
43541,False,False,True,True,True,False,False,True,True
43542,False,False,False,False,False,False,False,False,False
43543,False,False,False,False,False,False,True,False,False
43544,True,False,True,False,True,False,False,False,False
43545,False,False,True,True,False,False,False,True,False
43546,False,False,False,False,False,False,False,True,True
43547,True,False,False,False,False,False,False,True,False
43548,False,False,True,False,False,True,False,False,True
43549,False,False,False,False,True,True,False,True,False
43550,True,False,False,False,True,True,False,True,True
43551,False,False,False,False,False,False,False,False,False
43552,False,False,False,False,True,False,False,True,True
43553,False,False,True,False,True,True,False,True,False
43554,True,False,False,False,False,False,True,True,True
43555,False,False,True,False,True,False,False,True,True
43556,False,False,False,False,True,False,False,True,False
43557,False,False,False,False,False,False,False,False,False
43558,False,False,False,False,False,False,False,False,False
43559,True,False,True,False,True,True,False,True,False
43560,False,False,False,False,False,False,False,True,True
43561,False,False,False,False,False,False,False,False,False
43562,False,False,True,False,False,True,False,True,False
43563,True,True,True,True,True,True,False,True,False
43564,False,False,False,False,False,False,False,False,False
43565,False,False,True,False,False,False,False,True,True
43566,True,False,False,True,True,False,False,True,True
43567,False,False,False,False,False,False,False,False,False
43568,True,False,True,False,True,True,False,True,True
43569,True,False,False,False,True,True,False,True,False
43570,False,False,True,False,True,True,False,False,True
43571,True,False,True,False,True,False,False,False,True
43572,False,False,False,False,True,False,True,True,True
43573,False,False,False,False,False,True,False,True,False
43574,False,False,False,False,False,False,False,True,True
43575,True,False,True,True,True,False,False,True,True
43576,False,False,False,False,True,True,False,False,True
43577,True,False,False,False,False,True,False,True,False
43578,False,False,True,False,False,True,False,True,False
43579,False,False,False,False,True,True,False,True,False
43580,True,False,False,False,False,False,False,True,True
43581,True,False,True,False,False,True,False,True,False
43582,False,False,False,False,False,False,False,False,False
43583,False,False,False,False,True,False,False,True,True
43584,False,False,False,False,False,False,False,True,True
43585,False,False,False,False,False,False,False,True,True
43586,False,False,False,False,False,False,False,False,False
43587,False,False,False,False,True,True,False,True,True
43588,True,False,False,False,False,False,False,True,False
43589,False,False,False,False,False,False,False,True,True
43590,True,False,True,False,False,True,False,True,False
43591,False,False,False,False,True,True,False,False,True
43592,True,False,True,False,True,False,False,True,True
43593,True,False,False,False,False,False,False,True,False
43594,True,False,False,False,False,True,False,True,True
43595,False,False,False,False,False,False,False,True,False
43596,True,False,True,False,False,True,False,True,False
43597,False,False,False,False,False,False,False,False,False
43598,False,False,False,False,False,False,False,False,False
43599,False,False,True,False,True,True,False,True,True
43600,False,False,False,False,True,False,False,True,True
43601,False,False,False,False,False,False,False,True,False
43602,True,False,False,False,False,False,False,True,False
43603,False,False,False,False,False,False,False,False,False
43604,True,False,False,False,True,True,False,True,False
43605,True,False,False,False,False,True,False,True,True
43606,True,False,False,False,True,False,False,True,False
43607,False,False,False,False,False,False,False,True,True
43608,False,False,False,False,False,False,False,False,False
43609,True,False,True,True,True,True,False,True,True
43610,True,True,False,False,True,True,False,True,False
43611,True,False,True,True,True,True,True,True,True
43612,True,False,False,False,False,True,False,True,True
43613,True,False,False,False,False,True,False,True,True
43614,False,False,False,False,False,False,False,False,False
43615,False,True,False,False,True,False,False,True,False
43616,True,False,False,False,False,False,False,True,False
43617,True,False,True,False,True,False,False,True,False
43618,False,False,False,False,False,False,False,True,True
43619,True,False,False,False,True,False,False,True,False
43620,True,False,False,False,False,False,False,True,False
43621,True,False,True,False,True,False,False,True,False
43622,True,False,True,True,False,True,False,True,True
43623,True,False,True,False,True,True,False,True,True
43624,True,True,True,False,True,True,False,True,True
43625,True,False,True,True,True,True,False,True,True
43626,False,False,False,False,False,False,True,False,False
43627,True,False,False,False,False,False,False,True,False
43628,False,False,True,False,False,False,False,True,True
43629,False,False,False,False,False,False,True,True,False
43630,True,False,True,False,False,True,False,True,True
43631,True,False,False,False,False,False,False,False,False
43632,True,False,False,True,False,False,False,True,True
43633,False,False,False,False,False,False,False,True,True
43634,False,False,False,False,False,True,False,True,False
43635,False,False,False,False,False,False,False,False,False
43636,False,False,False,False,False,False,False,False,False
43637,False,False,False,False,True,False,False,False,False
43638,False,False,False,True,False,False,False,False,True
43639,True,False,False,False,True,True,False,True,False
43640,True,False,False,False,False,False,False,True,True
43641,False,False,False,False,False,False,True,True,False
43642,True,False,False,False,False,True,False,True,True
43643,False,True,False,False,False,True,False,True,False
43644,False,False,True,False,True,True,False,False,False
43645,False,False,False,False,False,False,False,True,False
43646,False,False,False,False,True,True,False,True,False
43647,True,False,True,False,True,False,False,True,True
43648,True,False,False,True,False,False,False,False,False
